id,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,fair_param
CJR7NJ5CJN,crossover,0.2081981336284785,0.039579447306166596,0,19,14,185,4,4
QANZJVRO65,crossover,0.2569227988775562,0.01939168095983366,1,13,16,718,5,6
4390SCOUUL,mutation,0.27054264458185273,0.0103317358344754,0,13,15,580,5,6
E38TBL6V7H,mutation,0.3904380949662912,0.003566226242532569,1,18,20,909,8,7
VG5CIB1URL,crossover,0.30173886711594655,0.0038939034662204067,0,16,19,636,6,6
HRQ0II4B78,crossover,0.3373172977824094,0.008886203225205638,1,25,22,352,7,8
UZHKYH194O,mutation,0.3300479148861144,0.0009833791548638018,0,20,19,277,7,6
FW69M4TFSO,mutation,0.20830731944494252,0.036106694205916126,1,14,25,200,4,4
IGKJXRFLP3,crossover,0.17997300654902748,0.05406639442469194,0,14,20,183,3,3
6VAPPGGID2,crossover,0.26376086046393776,0.01941183502025136,0,16,24,1448,5,4
UBZHG2C7TV,crossover,0.2689845241440345,0.01262686633549144,0,15,20,795,5,3
ZBV0HZK0UG,crossover,0.25273421121978934,0.018843004039151692,0,22,12,303,5,4
DAKUTS57O8,crossover,0.2541623597413105,0.01730399828759984,0,17,11,295,5,4
51VNMB7WW9,crossover,0.24192247927425936,0.02779592415401594,1,19,21,271,5,4
ZGD16F3MNQ,mutation,0.20492177799196598,0.04693984916423195,0,16,20,260,4,3
BUJYUXXFEX,mutation,0.2561786515494475,0.016574629790759153,0,16,16,186,5,4
NUIXS0FMJ9,crossover,0.2001597432503256,0.04234298596999407,0,14,15,218,4,3
A7UVANL4U3,crossover,0.20714163776014805,0.038977257880237634,1,15,21,170,4,4
9WPUXXWS87,crossover,0.1772695746832159,0.054849275426779615,0,15,20,146,3,4
Z1SF8L6APR,crossover,0.17891686029232168,0.05163748266055837,0,15,17,160,3,4
28ZQ6FCLIC,mutation,0.17551550647381342,0.05461507134537387,0,17,17,137,3,3
CAA7C7A0I0,mutation,0.3022965160924589,0.0014382354494633445,0,16,28,1415,6,5
RIUFM2LSNT,crossover,0.30253881631991086,0.003840390960973397,0,16,26,1093,6,4
BHSOV5OEFR,crossover,0.3965975438889202,0.00400127596051472,1,24,20,127,7,6
J09VPZHA1G,crossover,0.30808986734735955,0.0019406970247047087,0,18,16,93,6,6
1S2D8RVWIO,crossover,0.25263838860031296,0.027013043151928262,1,18,24,431,5,5
GVT66ZJJM8,crossover,0.2676025393427549,0.0160193506778714,0,17,22,431,5,4
RNLLEEPJ2P,mutation,0.20787365271526048,0.04234298596999407,1,12,21,366,4,3
IX3K12FPNG,crossover,0.20524324986338138,0.04690649071940266,0,12,17,302,4,2
RMEK44JDVR,crossover,0.3111491770067135,0.007788849383841723,1,17,28,248,6,5
FB0EKQ9ENX,crossover,0.22903298362913582,0.03189102074061308,1,12,28,211,5,4
FP1RQZPGZT,crossover,0.2608608225413793,0.016153131940988913,0,14,22,337,5,3
MAEPPDW4J0,crossover,0.20606921261792888,0.04716745105343188,0,12,18,322,4,2
BJR6ZYJ869,crossover,0.21003365974006927,0.03644792329781586,1,13,22,191,4,4
4NQ86EQXFB,crossover,0.20045392836053422,0.04790342174247836,0,13,19,188,4,3
DYMSW6L74A,crossover,0.25842705942649624,0.028498536398233118,1,22,22,532,5,5
VXXHTT8SYE,crossover,0.2581365531373119,0.016675052609047364,0,19,18,353,5,5
PCPIMAURAM,crossover,0.20563767011106582,0.04795033205551956,0,12,17,305,4,3
ANEO38BJEN,crossover,0.18428217674558267,0.060382954946640394,0,11,17,280,3,2
S5LKU1L5YB,mutation,0.2774130717908414,0.00788927220212994,0,9,28,488,5,3
MCZ5ILJLGQ,mutation,0.21216073771260802,0.036347500479527645,0,8,21,339,4,2
UTDXX6TFLU,crossover,0.21401171910296324,0.03900401413286113,1,15,23,257,4,3
TBJLKEQWCH,crossover,0.2014522036526729,0.04583589313066225,0,12,22,242,4,3
XMQ9X734Y0,crossover,0.26350562324311155,0.0264108537259993,1,16,25,520,5,4
QR8BFZFYBR,crossover,0.2055354376494407,0.0472744760639259,0,13,25,291,4,4
ATZBXDUZFW,crossover,0.23883478076209852,0.02542052489512938,1,17,28,254,5,4
5P98AIZBSR,crossover,0.20737076633412443,0.04195484656505313,0,17,19,239,4,3
05L1ZHQ1L7,crossover,0.3828018198006753,0.0004082934653586445,1,22,27,190,7,6
8UP14169G4,crossover,0.2946741448012353,0.006557714279360298,0,17,20,156,6,5
C56R9TY8IB,crossover,0.29449723169854225,0.007360749341865681,0,15,22,385,6,4
ZCQWQB8YMS,crossover,0.2597906542965346,0.013490016095449628,0,15,17,348,5,4
395Z168FNH,crossover,0.24412060863180418,0.02513280830847666,1,14,30,1375,5,4
N3O9YKSC2X,crossover,0.2657811543036044,0.020382009790703558,0,14,30,866,5,3
56KYB57G3D,crossover,0.3113048671031744,0.006718251795101309,1,16,32,263,6,5
B6XCZ9SIFE,crossover,0.316467357962248,0.007032724634377548,1,15,31,244,6,4
5MEDD7ZDV7,mutation,0.2441506708407113,0.028786252984885845,1,14,26,845,5,6
MT57U9K2I9,crossover,0.2539888082229036,0.018374595876340237,1,13,24,576,5,4
1IGTH5SZ1E,crossover,0.2504301032293068,0.01918423313105143,0,18,18,193,5,5
TE9D5CJS6B,mutation,0.25358506798193325,0.018193904300181522,0,18,17,139,5,4
E3CP5MSN3V,crossover,0.27231004550638904,0.0170096795087413,0,17,24,1205,5,4
DVU7LFBJPH,crossover,0.22718952593470065,0.03800048091757964,0,17,23,951,4,3
CAXYKTKFK4,crossover,0.2213349038996354,0.02684590344398144,1,11,26,451,4,3
6AOK3N0NCT,crossover,0.20572349056971706,0.0387430537988319,0,11,25,406,4,3
FOEYT69XF8,mutation,0.23030603594030408,0.02737442630424569,1,12,22,915,5,6
FJWZOX36Y0,crossover,0.23030603594030408,0.02737442630424569,1,12,22,899,5,5
F7ZBINKJD4,crossover,0.2429700392535069,0.028110396993292174,1,14,24,268,5,4
KE4Y0E50I0,crossover,0.20056645006113893,0.0463578137987207,0,12,22,237,4,3
7NFF8FDKK5,crossover,0.2999131420651222,0.009876532056075547,1,18,27,305,6,5
2YYN6RALKO,crossover,0.2635410513453037,0.016387336022394637,0,14,24,305,5,3
VS9WNTBNSL,crossover,0.265987669217398,0.01782591895565829,0,13,23,418,5,4
BQ9RVWVKR0,mutation,0.20204702518500528,0.044216618621239864,0,12,22,379,4,3
W76F1PCHIQ,mutation,0.30205429998243427,0.0009639200620467081,1,16,17,730,6,6
UYENHX9WDJ,crossover,0.29963347100599746,0.0020612739034106264,0,16,17,532,6,6
ECI84E7MMA,crossover,0.22933586514592053,0.03003754214978497,0,11,24,529,5,3
EZ6P76J716,crossover,0.27782487266101696,0.007601555615477207,0,9,18,356,5,2
O3QMRAOU83,crossover,0.2655868977876281,0.022028040552749435,1,15,24,396,5,5
KH3TRV8CA6,mutation,0.26068802553669057,0.01881624778652819,0,14,23,286,5,4
0DKG3QU66K,crossover,0.20677122972207673,0.04853236742103084,1,10,22,444,4,3
PMAFON3WT8,mutation,0.1737935319431526,0.06673982358942426,0,10,21,337,3,3
1JY661JMOE,mutation,0.3298832704687755,0.004684081628114498,1,19,16,257,6,5
B8K6P47UPY,crossover,0.2595848029052765,0.017123306711441112,0,16,19,224,5,5
XG880SJYZR,crossover,0.2445541132655893,0.028786252984885845,1,14,23,830,5,6
2W7GBAK4NR,mutation,0.25453141106768584,0.019652641293862884,1,13,22,953,5,4
BSWDIN0LCJ,mutation,0.3378307551131273,0.00133850759877574,1,18,20,540,7,6
GQDS7C5K3D,mutation,0.2874892191919952,0.007962938767794643,0,17,20,234,6,4
DHLPUY55F3,mutation,0.32872932743840544,0.010298029905845791,1,18,23,143,6,5
6PL65VFNXU,crossover,0.25566133050734663,0.01978642255698039,0,16,22,179,5,5
8YEUK8TSGN,mutation,0.23955724244463728,0.02758847632523371,1,14,22,219,5,3
MBEBD5FVEO,crossover,0.1991620049660381,0.042603946304023296,0,14,19,211,4,3
73UC31YCVZ,crossover,0.2072552895525207,0.035504504779987164,1,16,24,194,4,4
5JGWMOOIIZ,crossover,0.20517660027096607,0.039264974466890354,0,11,20,187,4,3
WGNXT9GUY0,crossover,0.18063595449611247,0.051483547337023136,0,16,17,163,3,3
MLME6GW9K0,crossover,0.17664372505699832,0.05250063242051656,0,15,16,148,3,3
2GAWZDHAHB,crossover,0.207303304871164,0.03741149587606227,1,16,25,169,4,4
N5KV4U972Z,crossover,0.17752890262573107,0.05620758960217273,0,15,25,167,3,3
E3IR65SBJU,crossover,0.3935234738817649,0.0017933638933752914,1,19,24,168,7,6
MLZSJZL9E6,crossover,0.253603026562479,0.019498705970327664,0,17,23,139,5,5
YT4EJQG4MR,mutation,0.20720673464541384,0.03715053554203304,1,16,27,177,4,3
QQ640GJZXP,crossover,0.1800005421900669,0.05310282184644552,0,16,22,173,3,3
AVJ5E7V1UQ,mutation,0.2088592732508433,0.035584773537857675,1,13,23,186,4,4
2DJCPLF1MI,crossover,0.2007057119908734,0.04892050682597178,0,13,22,181,4,3
LEDI1NPKBB,crossover,0.3473047750385102,0.0023083348854276396,0,23,18,125,7,6
QHYGKA9XPE,crossover,0.3231100391399758,0.0025696427032571717,0,17,17,73,6,6
ILX60SQQZZ,crossover,0.2662843126223724,0.02542052489512938,1,15,20,784,5,5
6BI1TSA5WP,mutation,0.21743695104447036,0.04648499286963241,0,15,19,610,4,5
UU7L26PWFC,crossover,0.20707907745700727,0.04239649847524109,0,16,14,270,4,3
PPSTNFXIUS,crossover,0.20664246803622888,0.04140616964437119,0,16,14,217,4,3
WWVUNAJ30N,crossover,0.2068043045182738,0.05153011016626405,0,13,19,368,4,4
OW2CS650AE,crossover,0.20888554911226387,0.039264974466890354,0,11,18,337,4,3
SB3GQDO6OY,crossover,0.24099629576124215,0.025474037400376397,1,15,19,226,5,4
WGFP8I55E3,crossover,0.2003830164435556,0.042316229717370576,0,14,18,208,4,3
ADVWNZ228W,mutation,0.2173208133538983,0.041132004925930346,0,16,25,1395,4,4
V4QACDUABH,mutation,0.216521414648706,0.040322367671219175,0,15,21,697,4,3
H3POAKUBG3,crossover,0.2574410952832129,0.01947194971770417,0,17,17,235,5,4
NYQWOIRACQ,crossover,0.25716805439167023,0.017384267045470345,0,16,16,234,5,3
ABCJ2CH293,mutation,0.3457006881224661,0.0005618813050935582,0,23,17,212,7,6
Y9YGZPNN9U,crossover,0.25386265796001606,0.02028158697241534,0,14,16,192,5,5
DBIRE294LY,crossover,0.2069032660384339,0.04132590088650068,1,12,30,259,4,3
M0350QVQNY,crossover,0.18133130986960588,0.06397628492559676,1,12,29,228,3,2
OJ2C2MPN9M,crossover,0.21613660652074274,0.03198484136669548,1,15,31,212,4,3
6EJIY8F17H,crossover,0.21613660652074274,0.03198484136669548,1,15,30,210,4,3
UEH60WR3IM,crossover,0.24512250445318462,0.026491122483869797,1,16,26,290,5,3
PC3Q4H4D7K,crossover,0.20614902990225825,0.04205526938334135,0,15,19,276,4,3
0ZXUIHH7GK,crossover,0.25985873534388315,0.010853656502533851,0,15,16,350,5,5
IDAIOGHFFW,mutation,0.2597383630071681,0.009575611085011218,0,15,16,330,5,4
8NWCQ499E8,mutation,0.3073492196988473,0.0036336380997917875,0,13,24,236,6,3
CEDGLVL44Q,crossover,0.1855427516088891,0.07175818463343238,0,13,21,221,3,2
GY3DZYATKE,crossover,0.3400707081619433,0.000816586930717289,1,14,20,848,6,6
M3YC6S7BA5,mutation,0.26490545397902476,0.017665381439917263,0,14,20,692,5,5
UMIEZO05AW,crossover,0.21106131908083647,0.040543019884413,1,13,22,304,4,5
RVJRCV7LST,mutation,0.21492770703430752,0.032433095469089235,0,9,19,299,4,3
UGP02LA9LQ,crossover,0.38243330227632066,0.001391672620222443,1,23,20,124,7,7
WAAUJXCSLR,mutation,0.3095352370671588,0.0006358953545585674,0,20,18,94,6,6
2ZZHYEBVFJ,crossover,0.20832099136663218,0.03555801728523415,1,17,27,193,4,3
J0L8GY4452,crossover,0.18072178078724555,0.05730494344353666,0,16,24,160,3,3
F5TYVITKRD,mutation,0.42292848591858034,0.0047574007099789005,0,25,15,109,8,8
4PKOO2XZW5,crossover,0.40610501198202353,0.003793828131732499,0,24,15,153,8,7
4KN0DQ8E5Y,crossover,0.26768876969104427,0.021057865782297222,1,15,15,738,5,5
RW7VFRUOJ7,mutation,0.26995770197003865,0.012707135093361951,0,13,13,1047,5,5
9BMGBF4038,crossover,0.19144503658035972,0.058603142921477,0,14,19,296,3,3
8IYK9EIZM0,crossover,0.1828637886128226,0.06492630563563126,0,12,18,202,3,2
N06HR86GYN,mutation,0.20670978294214704,0.04117196556296546,1,13,26,241,4,3
KAD0HKI5J8,crossover,0.2213349038996354,0.02684590344398144,1,11,26,227,4,3
BAVEXTBIGI,mutation,0.29681535453114594,0.0040085731203211294,0,22,25,1248,6,5
TCSU07KKDX,crossover,0.2672803175786185,0.017759202065999694,0,19,17,782,5,4
Q5YQ4BQKAZ,mutation,0.318963387880176,0.009200676064481876,1,18,32,201,6,6
QH8XDGYCVN,crossover,0.330960343973821,0.006591072724189597,1,17,30,197,6,4
V97GPNDU77,mutation,0.20357814332473845,0.04364778764014021,1,14,25,256,4,3
H2LT0FRC8H,mutation,0.1867635877621825,0.06990470604260429,0,13,20,243,3,3
5C573MTNX0,mutation,0.3437227188160479,0.000796085386499279,0,26,12,178,7,7
D2SJXHSNFC,crossover,0.34218086706237405,9.382062608240954e-05,0,26,12,94,7,7
2RS837T57I,crossover,0.41263207482921105,0.004549952881196679,0,23,14,141,8,7
0G5KHMUUIE,mutation,0.3070301353413636,0.0013920201040227495,0,20,14,127,6,5
4HZBJ20UTS,crossover,0.2649759592229072,0.024584131387794708,1,16,26,457,5,5
X53FTTC5W0,crossover,0.22352672571621868,0.03668212737922158,1,15,25,373,4,4
IRR8IROX0K,crossover,0.29846266534663723,0.007989695020418151,0,18,20,238,6,5
4HTZ9D585J,mutation,0.260644299365246,0.014279499289743113,0,15,19,185,5,4
GTD4DG7LRA,crossover,0.2903924205258347,0.00903353635653506,0,19,16,270,6,5
PZLJ36OY4K,crossover,0.28174646098809497,0.009294496690564286,0,17,16,262,6,4
3303Q890NP,crossover,0.2560297765133136,0.015657967525553956,0,16,17,305,5,5
OQEHRBUHF2,crossover,0.2077564740132487,0.03981365138757231,0,15,17,214,4,4
7JK6EKSXSH,crossover,0.20759308616219563,0.03660185862135107,1,14,23,182,4,4
6DQF2KFW16,crossover,0.17705213683989085,0.06004172585474066,0,13,21,143,3,3
HUW0YMWNTD,mutation,0.3744682618122267,0.01211085289203817,0,23,25,1025,8,7
F65W6X0UQX,crossover,0.3123097900100681,0.0019132458044805872,0,22,18,1018,7,6
3GSPEP4Y9J,mutation,0.29345737952264317,0.009976954874363758,0,20,16,187,6,6
CAT2EQUD97,crossover,0.2814782504083825,0.009816417358622744,0,17,15,271,6,6
POUFKC7ZLX,crossover,0.25668051729729313,0.016835590124788385,0,17,18,190,5,4
7IECZLTXEE,crossover,0.2071919969658298,0.04088424897631272,0,17,18,157,4,4
MX6X4TXXMQ,crossover,0.3855331987807431,0.0011574685388167222,1,18,26,181,7,6
HZATMON7BN,mutation,0.25419032780045303,0.021613144895184982,0,14,25,178,5,4
JDFY7HW3LV,crossover,0.2461605332665162,0.031134895991148902,1,14,19,440,5,5
DC5LKGM613,mutation,0.20656187837271356,0.04528721620998029,0,12,17,387,4,5
98JY0S5GFU,mutation,0.22030335686351488,0.04088424897631272,1,16,24,396,4,4
J7VCE2U0YR,crossover,0.2087108763192812,0.04988407940421817,0,16,20,381,4,4
3QZIE9JQOL,mutation,0.20577366960255095,0.040650044894907006,0,16,17,247,4,5
BO8B9RK3SC,crossover,0.2082109888878475,0.03903077038548462,0,15,15,205,4,5
JJK3CM0F5F,mutation,0.3613423542121196,0.006316213038148159,0,24,23,1406,8,7
NA32ZGQN66,crossover,0.3110430448401499,0.00284415490549831,0,21,20,637,7,6
ETMSXA92G9,crossover,0.2077564740132487,0.03662861487397458,1,14,18,219,4,4
AOMJOFXZL0,crossover,0.19945662929204333,0.04338682730611099,0,14,17,214,4,3
NPVTGKKV5B,mutation,0.25802930911096555,0.013623797358567141,0,15,16,280,5,4
Z7JUNTTFQQ,crossover,0.25626490670697644,0.01365055361119065,0,15,15,268,5,3
JJIFKWMBNA,crossover,0.32861016662187326,0.008391038809770688,1,18,24,252,6,5
TGVVW0WGKV,crossover,0.2585901445925223,0.019498705970327664,0,17,21,244,5,4
XLA0DV1DUS,mutation,0.30056494710083437,0.010626054613333921,1,15,21,1167,6,7
47YURCMFCD,crossover,0.2307319419904631,0.02473806671132992,1,12,18,1064,5,6
FFQB1A7VLL,crossover,0.2633262702959134,0.018107033350105217,0,16,25,1549,5,4
WCD6ZPREHJ,crossover,0.2624793373526483,0.016802231679959076,0,15,17,710,5,3
E6A3QDF2W4,crossover,0.200695667820305,0.04586925157549156,0,10,24,427,4,3
BNSZO4Z3UH,mutation,0.21492770703430752,0.032433095469089235,0,9,19,388,4,2
OARZL1CDZU,crossover,0.2154740852869469,0.03438699687820554,1,15,27,214,4,3
VBASG63IRZ,crossover,0.2081729668939668,0.04294517539592303,0,15,26,213,4,3
HUGPFO5HIB,crossover,0.21992430997651125,0.0340725240389293,1,15,32,279,4,3
8AOHVFZBIZ,crossover,0.20128525914763473,0.04507976838119805,0,12,31,246,4,2
57TAM8BOAN,mutation,0.23160451870843934,0.02881300923750934,1,17,22,211,5,4
SYPA2WWDJQ,crossover,0.2558495282365635,0.021613144895184982,0,16,21,208,5,4
6Y17PC64WC,mutation,0.2445541132655893,0.028786252984885845,1,14,23,723,5,3
XMDBTA5YG1,crossover,0.2661676726258949,0.015785146596465675,0,14,19,507,5,4
F4W515QGJ0,crossover,0.18577531000490943,0.07071434329731548,0,13,20,234,3,3
LXVOM93U8P,mutation,0.1880015312736959,0.06675302797383587,0,12,19,301,3,3
XK0HFCPNTM,crossover,0.25668051729729313,0.01524307186798951,0,15,14,281,5,5
2WLL5K5J7V,mutation,0.20112157970724598,0.04591616188853276,0,14,14,272,4,4
58D3DJREUW,crossover,0.245845952052809,0.02980333806837926,1,14,19,813,5,6
Z8V1EDDZZT,crossover,0.20746419095098723,0.04753543639795513,0,13,19,618,4,4
7OE9BUN3OM,mutation,0.2878489683226284,0.012720339477773544,0,10,18,261,5,4
UJL2GX0220,mutation,0.20001797785637987,0.04390874797416944,0,14,15,208,4,3
VYQJ3Y4K7J,mutation,0.29733951121388924,0.008170386596576873,1,16,23,775,6,6
7Y8ET6JA50,crossover,0.3028622199351396,0.0038879962416152186,0,16,21,499,6,6
TO6H62LFTQ,crossover,0.2117805138494313,0.04482541023937464,1,17,20,266,4,4
L6Z2HJYJ00,mutation,0.21748485828317898,0.051028343558623304,0,16,19,583,4,3
CO3MI74A1O,mutation,0.24495084091298025,0.02954237773435002,1,14,18,875,5,6
LIALY0KAS2,crossover,0.27137779850588895,0.01090716900778086,0,13,18,597,5,4
I6QRK50POF,crossover,0.38243330227632066,0.001391672620222443,1,23,19,125,7,7
ZI4CVFNB73,mutation,0.30793345045089937,0.004603812870243994,0,19,15,92,6,6
VMZQW6MGUI,crossover,0.21501098185699596,0.03193132886144849,1,15,28,196,4,3
IAR2G827H9,crossover,0.18402254731588952,0.060436467451887396,0,15,22,194,3,3
0HNFBRAHM8,crossover,0.35701633855486337,0.005339783559290465,1,19,22,232,7,6
8R17F2A2ZL,mutation,0.2974959161493753,0.004858171012067418,0,16,20,230,6,5
6M6ZSSQOYH,crossover,0.4040287935111111,0.0029306783717743083,1,24,21,137,7,7
95YCOA2UPT,mutation,0.30923174600369674,0.0011578160226170253,0,18,20,95,6,5
H9E25BSWUB,crossover,0.26034255263257233,0.012994851680014678,0,15,21,370,5,4
DUC71WHEKK,crossover,0.20046719702829774,0.052466926491886945,0,14,19,293,4,4
8ADCSYQWU4,crossover,0.2467351801040122,0.029227904895073792,1,14,15,700,5,5
C439WONDA1,mutation,0.3057967724773456,0.0027972445924570946,0,12,13,624,6,4
G5MRR6KZGY,crossover,0.2576997515133128,0.01069972117899863,0,15,15,288,5,4
KHTWDW5UQQ,crossover,0.199475880780404,0.047301232316549396,0,14,15,266,4,3
7OM9CKADFY,mutation,0.3373046422163538,0.0003012684548646359,1,10,26,1029,6,6
KWIZ18SEBV,mutation,0.2671570633987673,0.01464748463426635,0,8,23,869,5,3
JN72D7G4KK,crossover,0.24629794823915896,0.03035201498906121,1,14,19,410,5,5
QTGURD5WAJ,crossover,0.21020744520864887,0.05019855224349441,0,13,17,399,4,5
NWWGN15QPD,crossover,0.20656142666000155,0.03900401413286113,0,15,20,161,4,3
4DY630MPJZ,crossover,0.1795051294005946,0.05474225041628558,0,14,19,150,3,3
O16TE5C5XO,crossover,0.18702814845675142,0.06359474771286161,0,12,19,246,3,3
WJULMYIO4B,crossover,0.18461959881720846,0.06197547320343927,0,11,18,236,3,2
PGHPQ7X1R8,crossover,0.2608855526895342,0.017564958621629066,0,14,20,263,5,4
8KK9N2C8AS,crossover,0.2044610329567912,0.04526706214956258,0,13,18,241,4,3
YQMOQ96WTL,mutation,0.40556140089519765,0.002201309874933631,0,23,14,154,8,7
R1YV3PWOG2,crossover,0.23117160284058813,0.028264332316827394,0,19,13,94,5,5
T9Z4MWGS3J,crossover,0.20804587805066288,0.03741149587606227,1,16,24,190,4,3
E4KX94LAY9,crossover,0.17919609582017448,0.056361524925707965,0,15,21,155,3,3
N1GQLHFWTR,crossover,0.26361210734643625,0.0217135677134732,0,14,27,434,5,4
WQYEUZ6Q7B,crossover,0.2631913221269069,0.02109122422712653,0,12,26,364,5,3
AHY89EM4QG,crossover,0.22933586514592053,0.03003754214978497,0,11,20,506,5,3
1N1RRJ37IN,mutation,0.2774954131879761,0.008150232536159166,0,9,20,412,5,3
X0A5DEA25Q,crossover,0.1752096189849116,0.05623434585479625,0,17,18,131,3,4
065ZF46K0T,crossover,0.17549716219567868,0.06189520444556876,0,16,17,129,3,3
HXBEU226D1,mutation,0.22129320339025482,0.040824134278859905,1,16,33,667,4,3
7ZP03VMUT7,crossover,0.21613761242830976,0.028251127932415784,1,15,33,214,4,3
SZFYQUSGMF,crossover,0.3944734252777158,0.00042810004197604487,1,24,21,340,8,8
EXBUWTNOJE,mutation,0.2877657318788617,0.014801419957801563,0,22,20,321,6,6
JZEBD150R1,crossover,0.21679913905044024,0.031175204111984295,1,15,24,202,4,3
IT0OYVTTK7,mutation,0.18243897121402508,0.055919873015520025,0,14,26,185,3,3
URHLUOH3DK,crossover,0.21306291161663626,0.0406232886422835,1,15,24,260,4,3
I6899AG7XJ,mutation,0.20511581782939092,0.04427673331869268,0,16,21,239,4,3
YJXRA02ORG,crossover,0.2579630381198853,0.02093068671138551,0,16,21,329,5,4
6UIM25WVI9,crossover,0.20516713089058447,0.04495258931028635,0,16,20,297,4,4
DOMVBH6YVX,crossover,0.2568173696773782,0.019418437212457153,0,16,16,294,5,4
8M1XSR6CYC,crossover,0.25802930911096555,0.013623797358567141,0,15,16,279,5,4
VC4OQXZ17A,crossover,0.2222813603536804,0.026511276544287504,1,11,26,508,5,3
S5VHU4XVFR,crossover,0.2774130717908414,0.00788927220212994,0,9,26,327,5,3
H2RLEAUSXH,crossover,0.3059021024536476,0.01065281086595743,0,14,24,518,6,5
DU37VQPLRW,mutation,0.30609039379314207,0.0022753239243986437,0,12,20,447,6,3
0U4BVMQ8HC,crossover,0.2069648181984869,0.04746176983229042,1,10,23,702,4,5
1J4AAGFMIH,mutation,0.20661238147557726,0.050098129425206195,1,10,21,546,4,3
T79AXHO6OB,mutation,0.21123960224012228,0.033028682702812395,1,16,27,215,4,3
KSNUK07UQO,mutation,0.20867944293462193,0.03769921246271499,1,13,33,214,4,3
WJJUTDCYB5,crossover,0.3465086013711304,0.0008763541443697863,1,15,28,429,7,5
Q8W7Q1JUMI,mutation,0.31731774357840026,0.006745008047724814,0,10,28,397,6,6
7L08E825HP,crossover,0.2602496204396233,0.015008867786583786,0,15,20,234,5,4
5HO7IQEOM3,crossover,0.20823887284381715,0.04111845305771844,0,15,15,217,4,3
3F64HRCEHU,crossover,0.2416166503432191,0.02730075973858099,1,15,23,249,5,4
QI8EY82I5L,crossover,0.19953892145224295,0.0509814332455821,0,14,21,242,4,3
LRNLJBXN89,mutation,0.21917374511857524,0.049415671241406736,1,16,21,868,4,4
MU8DVT5ME5,crossover,0.17878120601235226,0.05453480258750336,0,15,20,152,3,3
RLGT5F124T,mutation,0.25074239966242506,0.02098419921663252,0,21,14,284,5,4
L0VTQRKUE5,mutation,0.25668051729729313,0.01524307186798951,0,15,14,281,5,4
0W2F3Z5C5M,mutation,0.23897266257122274,0.028498536398233118,1,18,21,290,5,3
HIUFCNIHE4,mutation,0.20409214263225395,0.05236650367359874,0,13,19,288,4,3
VQR8BFWVP5,crossover,0.2904436371419763,0.009006780103911559,0,18,15,324,6,5
AWGONS6WDX,crossover,0.2889127755193477,0.008511615688476602,0,18,13,314,6,4
Q7AQAY28KL,mutation,0.33424443905105183,0.0012443394888930273,1,13,28,639,6,4
EIC7H7Y70N,crossover,0.2774130717908414,0.00788927220212994,0,9,27,639,5,3
EPR65E1DN2,mutation,0.2906685491233796,0.008511615688476602,0,18,15,274,6,6
GICSFCJI1C,crossover,0.25510587572230825,0.01868906871561648,0,17,14,254,5,4
RGHEQIHT9K,crossover,0.29955630473154127,0.007206814018330468,0,16,19,335,6,4
3WJBR8IDG9,crossover,0.2034940839254138,0.05249368274451045,0,14,18,314,4,4
EZKRA33MAN,crossover,0.24348910443782734,0.02565472897653511,1,14,29,1367,5,3
H24TM2FH64,crossover,0.2019130079816166,0.04609685346469147,0,12,28,926,4,3
0YL9GT714G,crossover,0.3709811915308574,0.0014785435702987515,0,22,23,418,8,7
ZYKK3A4AC5,crossover,0.30250716248640785,0.005774833277272615,0,11,17,247,6,4
GJWEBJFAMP,crossover,0.26359215257158464,0.025079295803229658,1,16,25,537,5,5
LKRBMUERS4,crossover,0.2622842984459951,0.014975509341754484,0,16,19,430,5,4
L1UNAXLD0U,crossover,0.20836635486439425,0.038689541293584886,0,15,21,151,4,4
LRL18YN3YQ,mutation,0.1761711259443396,0.059519805186682206,0,13,19,133,3,3
1O0039S8LE,crossover,0.207303304871164,0.03741149587606227,1,16,23,171,4,4
THMY8YDBXK,mutation,0.17795571692399859,0.05725143093828966,0,15,22,166,3,3
NB4NTPFI42,crossover,0.206194178978527,0.052105543339569516,0,13,19,322,4,3
33019ZGBJ8,crossover,0.20888554911226387,0.039264974466890354,0,11,18,316,4,3
GE372H7GYY,crossover,0.20711017618145977,0.0368895752080038,1,16,27,171,4,4
G9HTLXX17H,crossover,0.17783356054533928,0.05458831509275039,0,15,24,166,3,3
BXQVY9QTX6,crossover,0.2539888082229036,0.018374595876340237,1,13,24,764,5,5
BU48BFCTZA,crossover,0.20787365271526048,0.04234298596999407,1,12,21,418,4,4
ERHYAH8I7K,crossover,0.20720673464541384,0.03715053554203304,1,15,25,172,4,4
38LGBPALYB,crossover,0.17856720762592182,0.057197918433042644,0,15,21,159,3,3
BYLJB7DREL,crossover,0.3311856983807169,0.0073739537262772804,1,19,25,169,6,6
98WAG9TYSX,crossover,0.2540173463132146,0.019498705970327664,0,17,22,139,5,5
BQ0WT0K5BT,crossover,0.3386099794915478,0.0006219960025463586,1,21,16,576,7,8
8J040BB7M1,crossover,0.3156557359498833,0.007052878694795255,0,18,14,422,7,7
JOKNV7Y6VT,crossover,0.2516653194985766,0.020776751387850297,0,18,17,253,5,5
ROIDCC2IZX,crossover,0.25559064825942845,0.016052709122700702,0,17,16,209,5,4
