id,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,fair_param
4S5STPBDKJ,crossover,0.20363970851309932,0.039499178548296085,0,13,14,165,4,6
QRERZPRU9V,crossover,0.17782702163645203,0.054019484111650695,0,12,13,165,3,5
KTSL5OTSCO,crossover,0.2797199001538945,0.010960681513027856,1,18,26,1182,6,5
BWDXKP8Z9S,crossover,0.27114693919886146,0.015678121585971663,0,17,22,915,5,5
MTKYUR8FSV,crossover,0.20558226624383058,0.04931524842311852,1,10,20,208,4,4
W72OO2K44O,crossover,0.17095503966583792,0.06752930678371774,0,9,19,181,3,3
TA2T5REJR0,crossover,0.23807612419166113,0.02119164704541475,1,14,16,192,5,7
63NWU08MCI,crossover,0.24944977355648001,0.021378940813779265,1,13,15,192,5,7
N0XO2BJHUF,crossover,0.2629002023626147,0.022991613130995826,1,16,23,976,5,5
A05YO74LNU,crossover,0.20771060259347363,0.04218244845425306,0,13,22,945,4,5
QWH8S71NE2,crossover,0.20030180268156839,0.042784637880182025,0,12,13,175,4,6
ZKZI29KK5F,mutation,0.17571740743968955,0.053363782180474745,0,11,12,171,3,5
IZWC5IG9FK,mutation,0.26943866945943284,0.01838814774455215,0,22,21,660,5,6
EM6F44DCOO,crossover,0.2705378295381471,0.012211970677926988,0,13,17,542,5,5
H3ERLAK6Y6,crossover,0.24779096712982485,0.01706979420619411,1,13,15,186,5,7
9Q0QOMF151,mutation,0.20020329948512183,0.0425236775461528,0,12,13,178,4,6
5P1TCZCQIS,crossover,0.28172640159851237,0.009006780103911559,0,17,17,285,6,6
BU7ZHFY37O,mutation,0.25626490670697644,0.018428108381587253,0,16,16,216,5,5
V529Z7E33D,crossover,0.22267031693697137,0.026511276544287504,1,11,25,589,5,5
BL82O2DQNS,mutation,0.20118367344133736,0.04558153498883882,0,10,22,437,4,4
R4Z60I2TQ1,crossover,0.25846031158177496,0.01811363554231101,0,14,14,257,5,6
A4XGZ4CXQ0,crossover,0.2017696740042927,0.043962260479416454,0,13,14,209,4,5
OU1DQOEFMA,crossover,0.20030180268156839,0.042784637880182025,0,12,13,176,4,6
U541R9MHO4,mutation,0.1748892498211443,0.0538589465959097,0,11,12,124,3,5
S1TFEKV042,crossover,0.28793593915950444,0.0009305616172173986,0,17,18,1069,6,5
V7DMCA9JD5,crossover,0.26140478592377003,0.020977597024426725,0,16,18,622,5,5
0SHNMO12GW,mutation,0.22118624673014475,0.029562531794767727,1,9,25,578,4,3
SOITP6N4K9,crossover,0.21492770703430752,0.032433095469089235,0,9,19,448,4,4
YSM5X1SQ2G,mutation,0.21939575337604256,0.04387538952934013,0,15,18,933,4,5
D2YWOL62DP,mutation,0.2701124623257999,0.012499687264579729,0,13,20,647,5,5
L8VEDNS0IV,crossover,0.30056494710083437,0.010626054613333921,1,15,21,656,6,6
UY20DLIEYZ,crossover,0.2661676726258949,0.015785146596465675,0,14,19,544,5,6
9ML817EZB1,crossover,0.2637135443676145,0.024871847974447435,1,15,24,961,5,5
38V57RXG87,crossover,0.20480638641926552,0.05335023031226284,0,14,21,960,4,5
7AIZJ6V4YS,crossover,0.26287093139526796,0.015497430009812935,0,14,16,707,5,5
TSSL23ZXZR,crossover,0.20711849348891587,0.04708718229556137,0,12,14,547,4,5
E8JAK2RQSJ,mutation,0.27911537955404575,0.010151044258316685,1,18,24,1134,6,6
EA9OP6UAT3,crossover,0.2629002023626147,0.022991613130995826,1,16,23,795,5,6
JPZ4AVPOH6,crossover,0.28203304209935287,0.009274342630146579,1,8,32,1223,5,3
ZZFR0QQ1TK,crossover,0.21187691689441124,0.03556461947743997,0,8,32,1064,4,3
G22V4GXJ86,crossover,0.27677420313858636,0.013864603632178667,1,10,22,426,5,6
PWPNA6091Y,crossover,0.2671570633987673,0.01464748463426635,0,8,20,406,5,3
K7V90JH5IW,crossover,0.2213349038996354,0.02684590344398144,1,11,29,746,4,4
FFQG6GZPRM,crossover,0.2059340652198065,0.04030881580300727,0,11,20,457,4,4
BOAAPIXE7B,mutation,0.2682490738276543,0.017330754540223335,0,13,27,891,5,4
NF611TCQVJ,crossover,0.2059340652198065,0.04030881580300727,0,11,20,820,4,4
B8FJD4S1JS,mutation,0.20711017618145977,0.03370453869440607,0,11,13,183,4,6
2P04BR01K8,crossover,0.17249290330963418,0.06595694258733656,0,10,12,183,3,5
1SS546MK1R,mutation,0.24076910418289088,0.025995958068434848,1,14,16,252,5,6
5HUBU4IV6M,mutation,0.2677347764140927,0.010545785855463417,0,13,15,233,5,6
YPTCK7RTH2,mutation,0.26794605290863316,0.016153131940988913,0,15,31,1309,5,4
IDPG2UV5KO,mutation,0.2626239734919247,0.01931141220196314,0,14,22,1186,5,4
3ID6569TYS,mutation,0.2678193580168682,0.010806746189492643,0,13,14,256,5,6
UILO7AAZF0,mutation,0.20759308616219563,0.039786895134948805,0,15,14,219,4,5
40QR6NLWJK,crossover,0.2058549013756954,0.04905428808908929,1,10,19,191,4,5
F9Q02Q3D5W,crossover,0.1724817290040016,0.06676657984204776,0,10,16,189,3,4
I3OX36HFK5,mutation,0.17249290330963418,0.06595694258733656,0,10,12,179,3,5
ZMVMNACVAM,crossover,0.17194822321227576,0.06543502191927811,0,10,12,171,3,5
WE421JWP2W,crossover,0.24406181533824012,0.02852529265085662,1,14,27,853,5,4
7N1BUTPWRT,crossover,0.2638545280423483,0.01926450188892194,0,12,24,493,5,4
HV2TVN1N7A,crossover,0.2701124623257999,0.012499687264579729,0,13,20,687,5,6
0CG257D2N9,crossover,0.2705378295381471,0.012211970677926988,0,13,17,505,5,5
J39HNAO5TL,crossover,0.2620266579318148,0.015965838172624383,0,15,16,789,5,5
BXV8OQI5VZ,mutation,0.2094717277181526,0.053383588757092135,0,13,15,404,4,5
AG1J2XS95T,crossover,0.2222813603536804,0.024918758287488636,1,11,33,771,5,4
RSJP5Z3HZL,mutation,0.2213349038996354,0.02684590344398144,1,11,27,503,4,3
H182UET71L,crossover,0.2005793619305073,0.03965311387183129,0,14,13,235,4,5
EDL09B2MBS,mutation,0.19953892145224295,0.04142632370478888,0,12,13,197,4,5
8HVY1Y6W9G,crossover,0.3039196227448884,0.0063169080057487725,1,16,19,1014,6,6
IXDYWE9KX3,crossover,0.26245785819467493,0.017089948266611817,0,14,17,584,5,5
CFRB3I4WAN,crossover,0.24080856982664933,0.02570824148178212,1,15,16,257,5,6
86KYMHN02S,crossover,0.2583452886654267,0.020020626638386115,0,14,15,221,5,6
74OYPVSP6O,crossover,0.2089433590795856,0.039579447306166596,1,12,14,182,4,6
AIT5H9T9OQ,crossover,0.20030180268156839,0.042784637880182025,0,12,13,174,4,6
ZTR62AVXOP,mutation,0.28096226657958046,0.009555457024593518,0,17,16,274,6,6
PBQ5AFDVUI,mutation,0.25837409104914033,0.017852675208281786,0,14,15,240,5,6
1LJ10DGRDD,crossover,0.30664254826122384,0.010130890197898972,0,14,28,983,6,5
I85H9M0RUM,crossover,0.2626239734919247,0.01931141220196314,0,14,22,776,5,4
Z3WNPE6597,crossover,0.28201517110724905,0.008772576022505835,0,17,16,253,6,6
JFXDAYL3B5,crossover,0.252448122639948,0.018167148047558028,0,16,15,248,5,6
KF3KL5A9FJ,crossover,0.2875253368441294,0.0132690163984555,0,10,22,530,5,4
9P5JIFBVHK,mutation,0.2592243619380452,0.020823661700891498,0,16,21,405,5,3
Q4R5MZGAF9,mutation,0.2583203532768711,0.02020131821454483,0,17,17,306,5,6
L8B9CTGV86,crossover,0.28242811462153283,0.010077377692651969,0,17,15,294,6,5
YQU2QAI70E,mutation,0.2403160571370898,0.027039799404551763,1,14,16,255,5,6
2CH9ZTMUN5,mutation,0.27054264458185273,0.0103317358344754,0,13,15,699,5,6
0RDX6NLLU1,crossover,0.2089433590795856,0.039579447306166596,1,12,14,181,4,6
V4951RRGRB,mutation,0.20695361010728286,0.0444240664500221,0,12,13,692,4,6
HR262PUED7,crossover,0.30510694643963454,0.005199400103967154,0,12,23,489,6,5
WB26JVCS19,crossover,0.30510694643963454,0.005199400103967154,0,12,22,485,6,3
W0B33PJDYB,mutation,0.25348904012423445,0.01811363554231101,1,13,28,683,5,5
YH2M4INLVS,crossover,0.2307641833238787,0.026879261888810735,1,12,25,589,5,5
F0O3Z1X69F,crossover,0.22344392229720955,0.03199144355890128,1,11,20,177,4,5
0MUCW4PFUG,crossover,0.17664041679101727,0.053912459101156704,0,11,15,142,3,4
FW17OQVW9N,crossover,0.25603912248375227,0.01706979420619411,0,17,15,272,5,6
UVQX48PSFR,crossover,0.2673965476553706,0.014279499289743113,0,13,15,226,5,5
5HXD0EJ0HD,crossover,0.33424443905105183,0.0012443394888930273,1,13,28,982,6,4
FN6CO0VRKQ,crossover,0.229426836536765,0.03029850248381421,0,11,22,948,5,4
6GOB94TLOE,crossover,0.22267031693697137,0.026511276544287504,1,11,24,659,5,6
DANY9L0RBX,crossover,0.2747004569237418,0.010940527452610163,1,9,23,391,5,4
0TS1P6HKUH,mutation,0.2001161893873059,0.04416970830819866,0,14,15,235,4,6
9EP27WKJGT,mutation,0.20008858857832534,0.039940830458484025,0,14,14,227,4,5
A4AOQYW1OZ,mutation,0.27965790275987346,0.008090117838706355,1,18,30,1155,6,5
PCH7P94X99,crossover,0.2717352976849138,0.014607523997231253,0,17,23,942,5,5
SUTUVMA3OU,crossover,0.2068356635905274,0.040335572055630764,1,13,14,165,4,6
F2KIRUG6O0,crossover,0.202453885515803,0.039418909790425574,0,12,14,151,4,6
ST7F0TFK0T,mutation,0.2445541132655893,0.028786252984885845,1,14,23,617,5,5
JMR64RT6IH,crossover,0.2774954131879761,0.008150232536159166,0,9,23,526,5,4
6OBTSFH651,crossover,0.20020329948512183,0.0425236775461528,0,12,13,178,4,6
DP0WL9GYQX,mutation,0.20374142751224544,0.03320937427897111,0,11,12,174,4,6
JOALLORDNF,crossover,0.20238324513945316,0.04106494055247145,0,13,13,149,4,6
G98V5MKJYM,crossover,0.17570488501122283,0.05237345334960483,0,12,12,143,3,5
BV3RLQYX4I,mutation,0.20701362947500535,0.03981365138757231,1,12,14,170,4,6
7RBJG22XK5,mutation,0.2015254548381087,0.04367454389276372,0,12,13,120,4,6
WJPD7GDHVK,crossover,0.20025779292973167,0.039418909790425574,0,14,14,231,4,6
2YQA9GNBXK,crossover,0.2007677734154819,0.04263070255664682,0,13,13,175,4,5
TIZW18UDDO,crossover,0.29865212776846173,0.0023013852094215456,0,15,22,748,6,5
AIUOCC3RPD,crossover,0.26426594968771167,0.013122030750926397,0,15,18,558,5,5
Z5QVB4N9G8,crossover,0.24822801849021814,0.015189559362742508,1,13,15,183,5,7
O601P21IZW,mutation,0.19930970643694046,0.04304559821421125,0,12,13,181,4,6
69NJM5SSYN,crossover,0.229426836536765,0.03029850248381421,0,11,23,496,5,4
IWB9Z4RNT2,crossover,0.2671570633987673,0.01464748463426635,0,8,20,439,5,3
8WDMFKE1OE,crossover,0.22939762778270711,0.026357341220752284,1,12,28,585,5,4
YEM95M5WG7,crossover,0.2774954131879761,0.008150232536159166,0,9,20,570,5,4
C4N35B80HV,crossover,0.335866294714275,0.0039012006260268142,1,18,17,266,6,7
FXH0ID42XS,crossover,0.2965650393518906,0.00775549093901242,0,15,17,260,6,6
TFVESW3X2I,crossover,0.25804476675318544,0.01811363554231101,0,14,14,253,5,6
7FIT74C7NS,crossover,0.2017696740042927,0.043962260479416454,0,13,14,213,4,5
CWCMMVZG81,crossover,0.24808071762510586,0.015972440364830198,1,13,14,184,5,7
ZXPY8T0ZYQ,crossover,0.19930970643694046,0.04304559821421125,0,12,14,180,4,6
PG8HYKTG3O,crossover,0.20020329948512183,0.0425236775461528,0,12,13,178,4,6
I8DXBB36P5,crossover,0.20614523749675728,0.03268745361091266,0,11,12,177,4,6
C46NWP6YO6,mutation,0.25705882753876697,0.018896516544398702,0,14,13,233,5,7
XRQVHQTCEX,crossover,0.20079450077363314,0.04249692129352929,0,12,13,208,4,5
8Q1CB9ZMO9,crossover,0.2227832881757693,0.02732091379899869,1,11,24,211,5,5
PEFPCTP5VE,mutation,0.2077863325774184,0.0482714070870016,1,10,18,204,4,4
ALIEO2PNVM,mutation,0.17638136860075104,0.05237345334960483,0,11,12,146,3,5
CPQGHNASEM,crossover,0.17541605234115276,0.05339053843309825,0,11,12,143,3,5
3Y9J92IRCB,crossover,0.3362266692954158,0.0023823489348926558,1,14,22,609,6,6
Q5HFHPCAWR,mutation,0.26718523395506766,0.01862235182595788,0,21,18,603,5,6
3781ACBIQS,crossover,0.20369155657406024,0.04664553038537343,0,12,15,245,4,5
72LS2EWBWN,crossover,0.20768970347814797,0.03527030069858143,0,11,13,234,4,5
6RITNA3OF2,crossover,0.22118624673014475,0.029562531794767727,1,9,22,651,4,4
W2FJA74CXY,crossover,0.2150164607734686,0.0321453788824365,0,9,22,375,4,4
VD0KJSXMUG,mutation,0.2069648181984869,0.04746176983229042,1,10,24,643,4,6
FYGWFPG8BQ,mutation,0.17086719849581655,0.0851675844872112,0,8,20,342,3,4
OBRILAJN6E,crossover,0.26271030212612656,0.019572372535992366,0,14,21,608,5,6
94JA0C5DB8,crossover,0.2705378295381471,0.012211970677926988,0,13,17,594,5,5
AW0I8R5CQM,mutation,0.22267031693697137,0.026511276544287504,1,11,25,621,5,5
TXJ5DF8WOW,mutation,0.27654340527552157,0.013369439216743717,1,10,23,433,5,5
8Y9AB1OIU8,crossover,0.28076719871369327,0.008872998840794039,1,18,27,1265,6,6
ZE61EZSCZ0,mutation,0.26474935232097807,0.02322581721240155,1,16,22,663,5,6
FMB5G6ZNUR,crossover,0.2631780913370523,0.025079295803229658,1,16,26,987,5,5
2HL49KXWCA,crossover,0.20746419095098723,0.04753543639795513,0,13,19,934,4,5
4OZ95ZNG0M,crossover,0.2145337323443175,0.030787064707043357,1,8,26,663,4,4
L6ZSRKXPEJ,crossover,0.2139683096429078,0.03559137573006346,0,8,18,383,4,4
TVF50FNT89,mutation,0.25348904012423445,0.01811363554231101,1,13,27,782,5,6
B17PZLPHD4,crossover,0.2303689940778374,0.026879261888810735,1,12,26,490,5,4
THHNQ9UXK5,crossover,0.29583905846423786,0.00668489335027201,0,15,16,275,6,6
38JX1A1WA2,crossover,0.2039213129124836,0.045788982817621046,0,13,14,243,4,5
O2BRCQN0C8,mutation,0.20695361010728286,0.0444240664500221,0,12,13,797,4,6
ZVDFWSR4Z2,crossover,0.17646701261426567,0.05341729468572173,0,11,13,147,3,5
RYRGFRNYTJ,crossover,0.23807612419166113,0.02119164704541475,1,14,16,191,5,7
4WEZ915P0E,crossover,0.2472668404610483,0.01868906871561648,1,13,15,190,5,7
S1US9TU2N1,crossover,0.275678543526512,0.013369439216743717,1,10,28,671,5,4
0ZTL2QYX5U,crossover,0.2145337323443175,0.030787064707043357,1,8,27,385,4,3
NPFD9O83NV,crossover,0.2472668404610483,0.01868906871561648,1,13,15,190,5,7
5379Y026TN,crossover,0.20135571265305707,0.0434670960639815,0,13,15,183,4,6
3GPG7PGWBK,mutation,0.28291236509665985,0.009274342630146579,1,8,23,652,5,4
YAV78YZ0YE,crossover,0.21216073771260802,0.036347500479527645,0,8,21,394,4,4
CMZK7PQU67,crossover,0.20884722288904767,0.03931848697213737,1,12,14,190,4,6
CMUB7QC7G1,mutation,0.2068356635905274,0.03715053554203304,0,11,14,188,4,6
2YB2HGUV44,crossover,0.253902047602528,0.01652111728551215,0,16,15,284,5,6
UKYAPDIT94,mutation,0.2576997515133128,0.021847348976590707,0,14,15,203,5,5
2JTQDFRPB5,crossover,0.2509511800002955,0.02337975253593677,1,17,23,1097,5,5
SJTIAOOEFT,mutation,0.26506217399544907,0.015289982181030726,0,15,23,836,5,5
KQ2LT5X2KF,crossover,0.30173886711594655,0.0038939034662204067,0,16,19,900,6,5
9VQNJZ9H7L,crossover,0.2617513384907497,0.01771229175295848,0,16,16,776,5,4
SBT117S00F,crossover,0.24779096712982485,0.01706979420619411,1,13,15,188,5,7
ZFW591JPFU,crossover,0.24779096712982485,0.01706979420619411,1,13,15,186,5,7
MN78XSFC8S,crossover,0.22267031693697137,0.026511276544287504,1,11,24,623,5,6
5L0RRPUE6M,crossover,0.27611084524002805,0.013369439216743717,1,10,24,430,5,4
52LC3R6H05,crossover,0.22285458378395118,0.02703319721234597,1,11,23,275,5,4
ALMYYDAPPG,crossover,0.2059340652198065,0.04030881580300727,0,11,20,243,4,3
5SB8QOMIH3,mutation,0.23807612419166113,0.02119164704541475,1,14,16,192,5,7
12C6DQ6NQM,crossover,0.2472668404610483,0.01868906871561648,1,13,15,191,5,7
Z6VST4BRCB,crossover,0.25678602353181035,0.025781908047446823,1,18,27,1296,5,5
DV5CH759XM,crossover,0.20974207644678122,0.045160037139068576,0,13,18,605,4,5
CO9ATG6LL6,mutation,0.30375281773691687,0.005199400103967154,0,12,24,491,6,4
GIALXNGG8G,crossover,0.30510694643963454,0.005199400103967154,0,12,22,483,6,4
NFOL99IC1F,crossover,0.2976194935297125,0.003814329675950509,0,16,16,264,6,6
DLDERUVQ94,mutation,0.25822361577027686,0.015845261293918472,0,15,16,239,5,6
IRO5BKCN39,crossover,0.2661676726258949,0.015785146596465675,0,14,19,578,5,5
NKHLKE4J52,mutation,0.26680746691281276,0.017384267045470345,0,12,18,567,5,5
AAGNYFOHYT,crossover,0.24779096712982485,0.01706979420619411,1,13,15,186,5,7
UKHYMB8ABF,crossover,0.19930970643694046,0.04304559821421125,0,12,14,183,4,6
XP8WH143ZD,crossover,0.275678543526512,0.013369439216743717,1,10,26,530,5,4
ESYLMS7LNQ,crossover,0.21492770703430752,0.032433095469089235,0,9,19,528,4,4
739BG3FRZO,mutation,0.30056494710083437,0.010626054613333921,1,15,21,1036,6,6
1DCYPN0OEC,crossover,0.26490545397902476,0.017665381439917263,0,14,20,534,5,6
A66SI95207,crossover,0.20884722288904767,0.03931848697213737,1,12,14,183,4,6
8RRNLHKZDB,crossover,0.20010480841886402,0.04385523546892245,0,12,13,172,4,6
ULU4FJ9LIZ,crossover,0.2601698766765914,0.006102857984760748,0,15,15,342,5,5
6ZWDW4K4V7,crossover,0.25870375504317256,0.011221641847057082,0,15,15,304,5,5
IH8RN45GB0,crossover,0.2701124623257999,0.012499687264579729,0,13,20,642,5,6
L3WYFJASCF,crossover,0.2705378295381471,0.012211970677926988,0,13,17,550,5,5
6V903TRL5B,crossover,0.301075403594545,0.010291427713639986,0,11,26,841,6,4
BW2F0JC0Y2,mutation,0.2774130717908414,0.00788927220212994,0,9,26,668,5,3
SU3AIIHNJT,mutation,0.30173886711594655,0.0038939034662204067,0,16,19,1031,6,4
R78R0LQC87,crossover,0.2614883513679357,0.018521929007669663,0,16,16,645,5,4
QMIBT0T2VV,crossover,0.2810450144633253,0.009816417358622744,0,17,17,259,6,6
3D7KSTP897,mutation,0.20566104195656842,0.040569776137036495,0,16,14,242,4,6
3706COXH2X,crossover,0.19987838768771915,0.04228947346474708,0,12,13,162,4,5
X9SI1RA62C,crossover,0.17577193439797378,0.05260765743101058,0,11,12,159,3,5
TEFL4SUW8K,crossover,0.20363970851309932,0.039499178548296085,0,13,13,170,4,6
HLLGIDD0J9,crossover,0.19958333945238982,0.04150659246265939,0,12,12,169,4,6
VPF3FPVZ8P,crossover,0.17638136860075104,0.05237345334960483,0,11,12,146,3,5
R23F2F94TV,crossover,0.17541605234115276,0.05339053843309825,0,11,12,143,3,5
A3Z39Q3JA3,mutation,0.2981973608909817,0.0011981241434524323,1,17,17,737,6,7
OZ4SSLDUM6,mutation,0.29696868600281734,0.009060292609158561,0,15,20,252,6,6
ZPRN0H9C9R,crossover,0.22939762778270711,0.026357341220752284,1,12,27,665,5,5
P4CI3QE127,crossover,0.2307641833238787,0.026879261888810735,1,12,25,603,5,5
T3UJ6T6LFR,crossover,0.3021090429201846,0.0012843001259281311,0,16,16,701,6,5
J3L4M46XU2,crossover,0.2610795433384915,0.018521929007669663,0,16,16,635,5,5
SLWRXVEF71,crossover,0.25348904012423445,0.01811363554231101,1,13,27,768,5,4
NXP879LV70,mutation,0.2697126663766376,0.020295138840627253,0,21,24,578,5,4
8RBSE5C0OI,mutation,0.32435633420356746,0.008391038809770688,0,8,21,436,6,4
GZ6RIHTHBS,crossover,0.2139683096429078,0.03559137573006346,0,8,18,379,4,4
YBGM7MIRFH,crossover,0.3317496850494903,0.006530958026736797,1,20,27,1040,7,6
JRJ8XKVHSE,mutation,0.2994705516571994,0.0030908684037150164,0,19,19,1029,6,5
SS5Y911HRT,crossover,0.23807612419166113,0.02119164704541475,1,14,16,192,5,7
DY68MFFOXA,crossover,0.23807612419166113,0.02119164704541475,1,14,16,192,5,7
2DRA70Y647,crossover,0.2826969801645124,0.009555457024593518,0,17,15,289,6,6
I3LZPZZQL3,crossover,0.2662952546788231,0.01349661828765543,0,13,15,215,5,6
L8TVNJAOBH,crossover,0.20030180268156839,0.042784637880182025,0,12,13,175,4,6
V2DLW83120,mutation,0.20451599829137757,0.032112020437607205,0,11,13,170,4,5
T5LQZ2VTE0,crossover,0.33758593403164294,0.0023215392698392387,0,17,22,692,7,6
IL53T710DB,crossover,0.28788762071657137,0.0015327510431463603,0,17,21,662,6,5
BNR6HRYABH,crossover,0.28076719871369327,0.008872998840794039,1,18,27,1115,6,5
G17O5VQB6J,mutation,0.271557362592589,0.022121861178831845,0,17,14,963,5,5
OYFLEJ5DT2,crossover,0.2797199001538945,0.010960681513027856,1,18,26,1124,6,6
N7BV8032X8,crossover,0.2629002023626147,0.022991613130995826,1,16,23,803,5,6
M3UBE77Q9D,crossover,0.20180038626122576,0.04414295205557517,0,14,14,253,4,5
AQ4O84J0AY,crossover,0.20079450077363314,0.04249692129352929,0,12,13,213,4,5
87PL710K98,mutation,0.29529608078876646,0.008692307264635324,1,17,26,1315,6,5
XV7S626YVD,crossover,0.20672405985771292,0.052098941147363714,0,14,19,545,4,5
B6EW0FR346,crossover,0.24353885109355933,0.030980960667613668,1,14,21,271,5,5
K2YOMPQWYC,crossover,0.20560689973377444,0.04690649071940266,0,12,17,266,4,4
SEJFD8ARYH,crossover,0.24938540600209658,0.020830263893097306,1,13,20,193,5,6
7RAQVMCIJO,crossover,0.20895550152180065,0.03903077038548462,1,12,19,193,4,5
S7586YT30D,crossover,0.2651585436525131,0.019130720625804433,0,13,22,623,5,5
74AP3618V1,crossover,0.21049965434048257,0.049388914988783214,0,13,15,522,4,5
3SETTN6YIY,mutation,0.30375281773691687,0.005199400103967154,0,12,24,503,6,4
KZQAN20EJU,crossover,0.30609039379314207,0.0022753239243986437,0,12,21,471,6,4
T54OJ1L0JG,mutation,0.2089433590795856,0.039579447306166596,1,12,14,188,4,6
NBJLMKEM5M,crossover,0.2068356635905274,0.03715053554203304,0,11,14,188,4,6
G2NXXG2YUJ,mutation,0.30342673671005393,0.002529682066222068,0,16,21,524,6,5
S6UVEWIMLG,crossover,0.2574576990982419,0.018602197765540174,0,16,17,499,5,5
1ZD14MHYAH,crossover,0.20720673464541384,0.040335572055630764,1,12,14,177,4,6
RONHSIBXFV,crossover,0.20020329948512183,0.0425236775461528,0,12,13,177,4,6
FLC4M8PAUA,crossover,0.20719895890302586,0.050252064748741415,0,13,14,300,4,5
CMKS4H0DLT,crossover,0.20225833663104886,0.042082025635964845,0,13,13,226,4,5
EKKJFYJS41,crossover,0.2510285066418966,0.025989355876229053,1,17,25,1342,5,6
3XKRHE2UWD,mutation,0.26394216962512906,0.020582855427279972,0,21,21,562,5,5
8NSJG4VGYE,crossover,0.2043604832548921,0.05051302508277064,0,13,14,275,4,5
SWW2A6ABJC,mutation,0.20891472540160283,0.036575102368727574,0,11,13,271,4,6
5KF20WXDDK,mutation,0.26059049354583674,0.013958424258261083,0,14,17,428,5,5
0PB6ZRE4YW,mutation,0.20122028588174923,0.052547195249757456,0,14,16,294,4,5
P85ZM9X6TP,crossover,0.2213349038996354,0.02684590344398144,1,11,29,684,4,4
65U1OCL0EO,mutation,0.20582024146957412,0.03900401413286113,0,11,23,560,4,4
X0SNTX4PKL,mutation,0.3107942186084228,0.009562059216799312,1,16,25,302,6,6
CKZ2AB2UR1,mutation,0.22933586514592053,0.03003754214978497,0,11,20,255,5,3
IR1B9UUPDQ,crossover,0.25676673425318275,0.015504032202018743,0,15,14,277,5,6
CSR5CW30A0,crossover,0.2003830164435556,0.040723711460571715,0,14,14,233,4,5
7FU9Y7BB3E,crossover,0.27911537955404575,0.010151044258316685,1,18,24,1170,6,5
2EH5WKYCFA,crossover,0.2717352976849138,0.014607523997231253,0,17,23,833,5,5
WL4JV1TAQK,crossover,0.1718486781465154,0.06595694258733656,0,10,12,176,3,5
Q5KPNKFMRO,crossover,0.1718486781465154,0.06595694258733656,0,10,12,174,3,5
EABRMO796D,crossover,0.2604643802933516,0.020642970124732783,1,16,31,1327,5,4
4ZFLDG42V9,mutation,0.22939762778270711,0.026357341220752284,1,12,29,633,5,3
BFRABME9YK,mutation,0.27137779850588895,0.01090716900778086,0,13,18,1044,5,5
84Y5MH2WIM,crossover,0.21049965434048257,0.049388914988783214,0,13,15,674,4,4
WHVY7YSVJ0,crossover,0.20720673464541384,0.040335572055630764,1,12,14,180,4,6
1YJ3D3LA1L,crossover,0.20030180268156839,0.042784637880182025,0,12,13,175,4,6
9H5RLY2S9G,crossover,0.25663885899607075,0.016106221627947705,0,15,14,241,5,6
6A6GL78PDQ,crossover,0.2005253845296613,0.04075046771319521,0,14,13,194,4,5
RRGED2UU51,crossover,0.2614879631210132,0.01939168095983366,1,15,31,1168,5,4
5ELS04VGTU,crossover,0.253902047602528,0.01811363554231101,1,13,29,792,5,3
YHV9T54P3J,crossover,0.24779096712982485,0.01706979420619411,1,13,15,186,5,7
4M9KTUUFOH,crossover,0.20020329948512183,0.0425236775461528,0,12,13,178,4,6
WE1PYRKVAV,crossover,0.21472959959426685,0.03240633921646573,0,9,21,518,4,4
WFY12H4CI4,mutation,0.26152475042349144,0.014433434613278333,0,7,18,427,4,3
DTVN8RLC2X,crossover,0.2631780913370523,0.025079295803229658,1,16,24,1308,5,5
5SG85OWWY2,crossover,0.26091833353378935,0.02024822852758605,0,16,22,625,5,5
OE2RB5ZV5U,crossover,0.33454554967746675,0.0013920201040227495,1,14,33,1053,6,4
953K6689NI,mutation,0.2638545280423483,0.01926450188892194,0,12,29,1047,5,4
FP6IMQH8DR,mutation,0.2307641833238787,0.026879261888810735,1,12,25,847,5,4
5HSGZZLGBF,crossover,0.20572349056971706,0.0387430537988319,0,11,25,429,4,4
GCR8Q3NIHE,crossover,0.26300494554482257,0.013409747337579117,0,15,18,515,5,5
UFDUBDAKJK,mutation,0.26782405728129377,0.009655879842881722,0,13,15,271,5,5
EBBH0R54Z4,crossover,0.29583905846423786,0.00668489335027201,0,15,16,279,6,6
M5JZFQ4701,crossover,0.20343342986914514,0.044484181147474905,0,13,14,239,4,5
KGLPF6GWTT,crossover,0.20383820764903404,0.031877816356201474,0,11,12,170,4,6
V0PSXVXL4P,crossover,0.17559375679369027,0.053885702848533196,0,11,12,169,3,5
IHVIE43WTU,mutation,0.2770988718089663,0.007835759696882938,0,6,30,1098,5,3
CR0RHHMTSK,crossover,0.18816671537627394,0.05628785836004324,0,6,29,969,4,2
N01BXFC2YN,crossover,0.2997294801767949,0.00467678446830809,0,15,21,768,6,5
5WT1DP4OS5,crossover,0.26309151335559344,0.012078189414809481,0,15,18,520,5,5
HJIL900JS4,crossover,0.2213349038996354,0.02684590344398144,1,11,25,663,4,4
POBRWNYQRT,crossover,0.20572349056971706,0.0387430537988319,0,11,24,581,4,4
2MED2DB24G,mutation,0.23861416531652924,0.022001284300125927,1,14,16,187,5,7
FEH6E3Q0V6,crossover,0.24779096712982485,0.01706979420619411,1,13,15,187,5,7
