id,creation_mode,error,dem_fp,dem_ppv,num_leaves,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,fair_param
QE5OF5EITV,crossover,0.1339745962155613,1.0,1.0,3,0,3,11,3,6,3
JPC8JG7QAB,crossover,0.09861218113400261,1.0,0.1428571428571429,3,0,3,11,3,5,2
LZ29MBKMDL,crossover,0.06458565330651467,1.0,0.0,2,1,4,17,2,8,4
EVHUB5F7OW,crossover,0.06458565330651467,1.0,0.0,2,0,3,9,2,8,2
8JG8XCWASR,crossover,0.06458565330651467,1.0,0.0,4,1,3,13,4,6,4
EDN87Y7JPQ,mutation,0.17084380241115005,0.4,0.25,3,1,3,13,3,5,4
COAZ4LTMBA,crossover,0.17084380241115005,0.4,0.25,2,0,3,27,2,6,5
YN7OYW8V6E,crossover,0.17084380241115005,0.4,0.25,2,0,3,25,2,5,5
JYSNCJFHHA,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,4,10,3,7,5
ZX4LIFOXAA,mutation,0.036375888340568485,1.0,0.1428571428571429,3,0,3,10,3,7,4
MZ06YZ1RPT,crossover,0.07417990022744858,1.0,0.25,4,0,3,13,4,7,3
AE3NJHV75F,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,11,3,7,2
CDDT9VCROH,mutation,0.0,1.0,0.0,4,0,4,8,4,7,5
TTRD248QAA,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,5,3,7,5
UTHFGA1DNB,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,13,3,7,7
A6E446U4N5,crossover,0.06458565330651467,1.0,0.0,2,0,3,13,2,7,6
9UFBLEYMOR,crossover,0.07417990022744858,1.0,0.25,4,0,3,22,4,7,5
LYDF9TBJV6,mutation,0.036375888340568485,1.0,0.1428571428571429,3,0,3,19,3,7,4
YP2EXL5WVF,crossover,0.06458565330651467,1.0,0.0,2,1,4,18,2,8,2
9POGCCWX5T,crossover,0.06458565330651467,1.0,0.0,2,0,4,14,2,8,2
63780ZGYEF,mutation,0.1339745962155613,1.0,1.0,4,0,4,15,4,6,3
WSAV5NZHHJ,crossover,0.1339745962155613,1.0,1.0,3,0,4,14,3,6,2
ROLSKDOH6V,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,4,16,3,7,4
ZCMQUE13QQ,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,13,3,7,3
H1MHAPYDPG,crossover,0.0,1.0,0.0,4,0,4,10,4,7,6
ONTPJNS60I,mutation,0.0,1.0,0.0,4,0,3,10,4,7,5
BFAJC1FFTX,mutation,0.036375888340568485,1.0,0.1428571428571429,3,0,4,22,3,7,7
IDLQ6SAML8,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,20,3,7,7
ENXL18O309,mutation,0.06458565330651467,1.0,0.0,2,1,4,20,2,7,4
3R7SIHBYDW,crossover,0.06458565330651467,1.0,0.0,2,1,4,16,2,7,4
XLW7L9LXOT,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,25,3,7,5
6RNIN0MHDH,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,20,3,7,2
2971KDCC81,crossover,0.06458565330651467,1.0,0.0,3,1,4,19,3,8,3
NF3MS1K2CZ,mutation,0.06458565330651467,1.0,0.0,2,0,3,17,2,7,3
50T3DFNYMF,crossover,0.17084380241115005,0.4,0.25,2,0,4,25,2,5,5
F7AI9V4SZ5,crossover,0.17084380241115005,0.4,0.25,2,0,3,19,2,4,5
75EBLZFEPB,crossover,0.17084380241115005,0.4,0.25,2,1,4,26,2,5,4
0WVTQQALZP,crossover,0.17084380241115005,0.4,0.25,2,0,4,23,2,4,3
AGS8ZROX8R,crossover,0.0,1.0,0.0,4,0,4,9,4,7,5
H915CYST1Z,mutation,0.0,1.0,0.0,4,0,4,9,4,7,4
PVSY19MPZ1,crossover,0.06458565330651467,1.0,0.0,3,1,4,13,3,8,4
SEE2X60H8B,mutation,0.036375888340568485,1.0,0.1428571428571429,3,0,3,10,3,7,3
XZMD2XC2CA,crossover,0.1339745962155613,1.0,1.0,3,0,3,23,3,6,6
TLT2K89R3O,crossover,0.17084380241115005,0.4,0.25,2,0,3,22,2,6,6
J79O02S9OD,crossover,0.17084380241115005,0.4,0.25,2,1,4,22,2,6,6
3P4WBM0O1A,mutation,0.17084380241115005,0.4,0.25,2,1,3,17,2,5,3
WYPO0UXXV4,crossover,0.17084380241115005,0.4,0.25,3,1,4,24,3,5,8
NZT29GOP2Y,crossover,0.17084380241115005,0.4,0.25,2,0,3,21,2,5,7
G0VLTTUY5C,mutation,0.06458565330651467,1.0,0.0,2,0,3,19,2,7,6
CUJIBUDOLK,crossover,0.06458565330651467,1.0,0.0,2,0,3,13,2,7,3
F7BGSR7IIB,crossover,0.06458565330651467,1.0,0.0,3,0,3,9,3,8,4
IBA2VCWFTJ,crossover,0.06458565330651467,1.0,0.0,3,0,3,8,3,8,3
Q7BNG3T39W,crossover,0.17084380241115005,0.4,0.25,2,1,4,20,2,5,4
K45SP113WH,crossover,0.17084380241115005,0.4,0.25,2,0,4,20,2,4,2
OF2RSSCA1W,crossover,0.17084380241115005,0.4,0.25,2,0,4,13,2,6,4
CFDLB4GTY4,crossover,0.17084380241115005,0.4,0.25,2,0,3,13,2,5,4
HFIJ18A9AU,mutation,0.1339745962155613,1.0,1.0,3,0,4,10,3,6,4
3PTWECHTSH,crossover,0.09861218113400261,1.0,0.1428571428571429,3,0,4,10,3,5,4
0BWFHHY3GY,crossover,0.07417990022744858,1.0,0.25,4,0,3,14,4,7,4
DDIKWRBUFY,mutation,0.036375888340568485,1.0,0.1428571428571429,3,0,3,9,3,7,4
8CSZ8C6JRF,crossover,0.0,1.0,0.0,4,0,4,10,4,7,5
7S25I2WTKL,crossover,0.0,1.0,0.0,4,0,3,10,4,7,4
T95WD21YFB,mutation,0.06458565330651467,1.0,0.0,2,1,4,12,2,7,3
VIMU4YN2XE,crossover,0.17084380241115005,0.4,0.25,2,1,3,12,2,6,2
MW8AJ5O26R,crossover,0.06458565330651467,1.0,0.0,2,1,4,14,2,8,2
O9HL9JTOVV,crossover,0.06458565330651467,1.0,0.0,2,1,3,10,2,7,1
9T8IOZA847,crossover,0.06458565330651467,1.0,0.0,3,1,4,9,3,7,3
LR55PU67NE,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,9,3,7,2
A4XV4E5I31,crossover,0.06458565330651467,1.0,0.0,2,0,3,28,2,7,3
O0G1QQLZXH,mutation,0.17084380241115005,0.4,0.25,2,0,3,22,2,5,2
I9OS6Y8QPT,crossover,0.06458565330651467,1.0,0.0,3,1,4,11,3,7,4
VMOKXRUV6J,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,9,3,7,4
E55DI2HOR0,crossover,0.06458565330651467,1.0,0.0,2,0,4,21,2,8,3
L5PM8QNXV2,crossover,0.06458565330651467,1.0,0.0,2,0,3,17,2,7,3
SH9MBYT6PF,crossover,0.06458565330651467,1.0,0.0,3,0,3,8,3,8,5
W34X124R6W,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,8,3,7,4
E0N1BPJO6Q,mutation,0.06458565330651467,1.0,0.0,2,0,4,10,2,7,5
JZ2LKM4W4E,mutation,0.17084380241115005,0.4,0.25,2,0,3,7,2,3,5
IZNKZTD1KO,crossover,0.06458565330651467,1.0,0.0,2,0,3,11,2,8,2
GP1WBL517C,mutation,0.06458565330651467,1.0,0.0,2,0,3,17,2,7,2
0MYFLKT4IG,crossover,0.1339745962155613,1.0,1.0,3,1,3,14,3,6,4
CJUI5YLOPS,mutation,0.09861218113400261,1.0,0.1428571428571429,3,0,3,11,3,5,4
GLD6UZT3QG,crossover,0.09861218113400261,1.0,0.1428571428571429,3,0,4,10,3,5,8
8PZGGOJY61,mutation,0.09861218113400261,1.0,0.1428571428571429,3,0,4,9,3,3,6
TDB485BQDN,crossover,0.09861218113400261,1.0,0.1428571428571429,3,0,4,21,3,5,4
GXFXIT22X7,crossover,0.17084380241115005,0.4,0.25,2,0,3,21,2,4,4
G1YLGWC7AH,mutation,0.06458565330651467,1.0,0.0,3,1,3,9,3,7,2
4MC4RJ5B72,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,9,3,7,2
MYX7V7943M,crossover,0.0,1.0,0.0,4,0,4,10,4,7,4
N6IM0R7CAW,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,9,3,7,4
8VFK6EOMF2,crossover,0.06458565330651467,1.0,0.0,4,1,4,10,4,6,4
XRO1VTLWNL,mutation,0.09861218113400261,1.0,0.1428571428571429,4,0,3,10,4,6,4
RH8WG1M1SM,mutation,0.06458565330651467,1.0,0.0,3,1,3,12,3,7,2
3Y4F2K90Q8,crossover,0.06458565330651467,1.0,0.0,2,0,3,11,2,7,2
GGC4QTU8UC,crossover,0.06458565330651467,1.0,0.0,3,1,4,8,3,8,4
Y4YZ1DHK95,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,7,3,7,3
6LDRT8FIIZ,crossover,0.06458565330651467,1.0,0.0,3,0,4,15,3,8,6
BSK00JHGG8,crossover,0.06458565330651467,1.0,0.0,2,0,3,15,2,7,6
7KLKTP57TT,crossover,0.17084380241115005,0.4,0.25,2,1,4,25,2,6,2
NSWQC2GBOF,crossover,0.17084380241115005,0.4,0.25,2,0,3,19,2,5,1
FMJTNQYDXY,crossover,0.0,1.0,0.0,4,0,4,8,4,7,4
PJUHUUFT9Q,crossover,0.0,1.0,0.0,4,0,3,7,4,7,4
73YADG84SD,crossover,0.17084380241115005,0.4,0.25,2,1,4,28,2,6,7
BOGV5QKCMW,crossover,0.17084380241115005,0.4,0.25,2,0,3,26,2,6,6
9E42SP9KQD,mutation,0.06458565330651467,1.0,0.0,2,1,4,12,2,7,4
WY6H2AH62G,crossover,0.06458565330651467,1.0,0.0,2,0,3,13,2,7,4
XC66XPW3Z5,crossover,0.17084380241115005,0.4,0.25,3,1,4,14,3,4,6
XS8NM0VWIK,crossover,0.09861218113400261,1.0,0.1428571428571429,3,0,3,14,3,4,6
U9G9V6H6DT,crossover,0.17084380241115005,0.4,0.25,2,0,4,19,2,6,7
NI2XKCV6P4,crossover,0.17084380241115005,0.4,0.25,2,0,3,18,2,5,5
J6Z6Z0KW78,crossover,0.17084380241115005,0.4,0.25,2,1,3,19,2,6,6
SA070IUK7P,crossover,0.17084380241115005,0.4,0.25,2,0,3,17,2,5,4
R2XAS0CD5O,crossover,0.06458565330651467,1.0,0.0,4,1,4,11,4,6,6
DNHSSR3YML,crossover,0.1339745962155613,1.0,1.0,3,0,3,10,3,6,5
V5TV05Z6IY,crossover,0.06458565330651467,1.0,0.0,3,1,4,21,3,7,3
J5E4DTV64C,crossover,0.1339745962155613,1.0,1.0,3,0,4,16,3,6,2
ZLG7KEUMGM,crossover,0.0,1.0,0.0,4,0,4,7,4,7,4
PYM7DOUFK7,crossover,0.0,1.0,0.0,4,0,3,6,4,7,4
AS5PVL3WKS,mutation,0.1339745962155613,1.0,1.0,3,0,4,24,3,6,4
B9CSVTUNAV,mutation,0.09861218113400261,1.0,0.1428571428571429,3,0,3,16,3,3,3
F8GSKEPOM0,crossover,0.06458565330651467,1.0,0.0,3,0,4,10,3,8,5
Q4MLZFLQ6C,mutation,0.036375888340568485,1.0,0.1428571428571429,3,0,3,9,3,7,4
VMCZFYRSWP,crossover,0.06458565330651467,1.0,0.0,3,1,4,12,3,7,5
397RXTI0BL,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,11,3,7,4
8NMNPLH1CP,mutation,0.036375888340568485,1.0,0.1428571428571429,3,0,3,17,3,7,5
HBY7LNRH4G,mutation,0.036375888340568485,1.0,0.1428571428571429,3,0,3,11,3,7,4
R77DJBHP2F,mutation,0.06458565330651467,1.0,0.0,4,1,4,16,4,6,4
QQUPKYP0OK,crossover,0.1339745962155613,1.0,1.0,3,0,4,14,3,6,3
9JX15UE1UN,crossover,0.06458565330651467,1.0,0.0,3,1,4,14,3,7,2
ADYVALIPS6,crossover,0.06458565330651467,1.0,0.0,2,0,3,13,2,7,2
BH1ETW3W0U,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,12,3,7,5
T82N29Q6E4,crossover,0.06458565330651467,1.0,0.0,2,0,3,12,2,7,4
1GJCB0XEIQ,crossover,0.06458565330651467,1.0,0.0,3,1,4,11,3,8,4
XKEMVS497R,mutation,0.036375888340568485,1.0,0.1428571428571429,3,0,3,10,3,7,3
9XP59X06Q7,crossover,0.17084380241115005,0.4,0.25,2,1,3,7,2,6,5
59HX5HJOYT,mutation,0.17084380241115005,0.4,0.25,2,0,3,6,2,5,4
YSSIVXOATL,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,4,11,3,7,4
8SPVTZ8BUY,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,11,3,7,4
22F6MS08QE,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,16,3,7,6
5HVCNV2A0M,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,16,3,7,3
0T7M3IBE8F,mutation,0.17084380241115005,0.4,0.25,3,1,4,16,3,5,5
4BB25BNS85,crossover,0.06458565330651467,1.0,0.0,2,0,3,13,2,7,2
9P6MSYFFCX,crossover,0.17084380241115005,0.4,0.25,2,1,4,16,2,6,3
8FROHXDD4H,mutation,0.17084380241115005,0.4,0.25,2,0,3,15,2,5,2
7Y5MYM9734,mutation,0.06458565330651467,1.0,0.0,3,1,4,20,3,7,8
KBOBQF7GXU,crossover,0.06458565330651467,1.0,0.0,2,0,3,12,2,7,7
9K0JFIGJNV,crossover,0.06458565330651467,1.0,0.0,3,1,4,11,3,7,4
I7ALRBJNT2,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,9,3,7,4
M57QP9DXKI,crossover,0.09861218113400261,1.0,0.1428571428571429,3,0,4,8,3,5,7
41APOMQ5QJ,mutation,0.09861218113400261,1.0,0.1428571428571429,3,0,3,8,3,3,7
DL7PXBONR1,crossover,0.06458565330651467,1.0,0.0,3,1,4,17,3,8,3
SJLKN3ZNB1,crossover,0.06458565330651467,1.0,0.0,2,0,3,13,2,7,2
MYO138278V,crossover,0.06458565330651467,1.0,0.0,3,1,3,10,3,7,4
VQNX0UR7WR,crossover,0.06458565330651467,1.0,0.0,2,0,3,9,2,7,1
RFFRWMEM8Y,mutation,0.17084380241115005,0.4,0.25,2,1,3,16,2,6,6
1EJYIRLJC8,crossover,0.17084380241115005,0.4,0.25,2,0,3,14,2,5,3
FI7NQTSUO9,crossover,0.0,1.0,0.0,4,0,4,9,4,7,4
G2GVA8BU0U,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,9,3,7,4
A49G3G24SB,mutation,0.036375888340568485,1.0,0.1428571428571429,3,0,4,17,3,7,6
57I21GC2HA,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,4,12,3,7,5
3ADGB6B21K,crossover,0.06458565330651467,1.0,0.0,4,1,4,14,4,6,2
PD7VKN718S,crossover,0.09861218113400261,1.0,0.1428571428571429,3,0,3,14,3,5,1
N45HEC65US,mutation,0.036375888340568485,1.0,0.1428571428571429,3,0,4,18,3,7,3
544MFLSQU0,mutation,0.17084380241115005,0.4,0.25,2,0,3,15,2,6,3
V4JUSX286A,crossover,0.1339745962155613,1.0,1.0,3,0,3,19,3,6,4
FORCHQNJ9F,crossover,0.09861218113400261,1.0,0.1428571428571429,3,0,3,14,3,5,4
3VPU79LGIF,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,4,22,3,7,7
E4I63TPL6A,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,4,21,3,7,7
HABFFJIZMT,crossover,0.06458565330651467,1.0,0.0,3,1,4,10,3,7,6
EWPMC66WXW,crossover,0.06458565330651467,1.0,0.0,2,0,4,9,2,7,3
VW3XRUBP69,mutation,0.06458565330651467,1.0,0.0,2,1,3,18,2,8,3
V0YFP67POT,crossover,0.06458565330651467,1.0,0.0,2,0,3,18,2,7,3
NN8INUK6QV,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,13,3,7,4
R2UI4VRYCC,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,12,3,7,3
F8UWETJ0FR,mutation,0.06458565330651467,1.0,0.0,3,1,4,17,3,8,4
QTUVEDRIB4,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,4,12,3,7,4
TR61AGKFQC,mutation,0.17084380241115005,0.4,0.25,3,1,4,11,3,5,2
UTGJLR6O40,crossover,0.06458565330651467,1.0,0.0,2,0,3,8,2,7,2
D0HM27USA0,mutation,0.07417990022744858,1.0,0.25,4,0,4,13,4,7,5
PLR4KEIYYK,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,12,3,7,5
SNRFVSHMZG,mutation,0.06458565330651467,1.0,0.0,2,1,3,22,2,8,5
CYGJIMAWAH,crossover,0.06458565330651467,1.0,0.0,2,0,3,17,2,7,4
LXZ28Y1ADR,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,13,3,7,4
7B9PHXY0E3,mutation,0.07417990022744858,1.0,0.25,4,0,3,13,4,7,4
LP464H8XF7,mutation,0.1339745962155613,1.0,1.0,3,0,3,17,3,6,3
PEJ63P0HP8,crossover,0.17084380241115005,0.4,0.25,2,0,3,15,2,5,2
PGDU99CLWC,mutation,0.17084380241115005,0.4,0.25,2,1,4,16,2,6,3
426DBZ7ZMA,crossover,0.17084380241115005,0.4,0.25,2,0,3,15,2,5,2
11SYEGD1OR,mutation,0.036375888340568485,1.0,0.1428571428571429,3,0,3,10,3,7,6
QTUCCH95YR,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,8,3,7,6
T4TST59ZW2,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,9,3,7,4
VZ9HVDWVUR,mutation,0.036375888340568485,1.0,0.1428571428571429,3,0,3,13,3,7,4
VI0XCCDCC4,crossover,0.17084380241115005,0.4,0.25,2,1,3,15,2,5,1
Z92KDIC9QB,crossover,0.17084380241115005,0.4,0.25,2,0,3,11,2,3,0
8IFNZGAUEY,mutation,0.06458565330651467,1.0,0.0,3,1,4,13,3,7,4
ZIOH0AQE6R,mutation,0.1339745962155613,1.0,1.0,3,1,4,16,3,6,4
LPZMEKFGK5,crossover,0.06458565330651467,1.0,0.0,2,1,4,7,2,8,3
W1MAVW9KOZ,crossover,0.06458565330651467,1.0,0.0,2,0,3,6,2,7,1
TCFQCY9PRY,mutation,0.1339745962155613,1.0,1.0,3,0,4,22,3,6,4
SABCSD9QYW,mutation,0.17084380241115005,0.4,0.25,2,0,3,14,2,5,4
80WJ23HII2,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,4,21,3,7,6
G6Y3YHLDUF,crossover,0.06458565330651467,1.0,0.0,2,0,4,18,2,7,6
D2GS64OEIZ,mutation,0.06458565330651467,1.0,0.0,3,1,4,17,3,7,2
WNRBCSGFU0,crossover,0.06458565330651467,1.0,0.0,2,0,3,14,2,7,2
S8OWGOK2U1,crossover,0.06458565330651467,1.0,0.0,2,1,3,16,2,7,2
YE1VF427VY,crossover,0.06458565330651467,1.0,0.0,2,1,3,11,2,7,1
MGUQ8WG1J5,crossover,0.06458565330651467,1.0,0.0,2,0,3,16,2,7,7
1LVXL7JJ34,crossover,0.17084380241115005,0.4,0.25,2,0,3,12,2,4,6
HEE90HP2DL,crossover,0.07417990022744858,1.0,0.25,4,0,4,15,4,7,5
EAXUS5K2GU,mutation,0.036375888340568485,1.0,0.1428571428571429,3,0,3,13,3,7,5
SUGUTJ8LOV,crossover,0.1339745962155613,1.0,1.0,3,0,3,19,3,6,4
4B3TNLWTHO,crossover,0.17084380241115005,0.4,0.25,2,0,3,16,2,6,3
VNTCBVJ5IZ,mutation,0.1339745962155613,1.0,1.0,3,1,4,25,3,6,7
IF2PW7JMFW,crossover,0.17084380241115005,0.4,0.25,2,0,4,24,2,5,6
NRBTCU0EFL,crossover,0.17084380241115005,0.4,0.25,2,1,4,13,2,6,4
A4IPYALVD5,crossover,0.17084380241115005,0.4,0.25,2,0,3,11,2,5,3
296LS0DPOH,mutation,0.06458565330651467,1.0,0.0,3,0,4,21,3,8,6
78BTXY823V,mutation,0.06458565330651467,1.0,0.0,2,0,4,14,2,8,6
RB9RVISPEF,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,17,3,7,5
QCYSHDTR5M,crossover,0.17084380241115005,0.4,0.25,2,0,3,14,2,6,4
5TA521FN33,mutation,0.1339745962155613,1.0,1.0,3,1,4,21,3,6,3
P1TMF5HNWB,crossover,0.1339745962155613,1.0,1.0,3,1,3,20,3,6,3
AQ10Y3JDAL,crossover,0.06458565330651467,1.0,0.0,3,1,4,14,3,8,4
HOQZER9UEU,mutation,0.06458565330651467,1.0,0.0,2,0,4,13,2,7,3
MRQOL07RTP,crossover,0.17084380241115005,0.4,0.25,2,1,4,23,2,6,3
NSAKFB87J3,mutation,0.17084380241115005,0.4,0.25,2,0,4,20,2,5,3
6AP8C5MEE1,crossover,0.06458565330651467,1.0,0.0,3,1,4,19,3,7,5
9JEBU8WHGG,mutation,0.06458565330651467,1.0,0.0,2,0,3,15,2,7,3
33IK0GOSAK,crossover,0.17084380241115005,0.4,0.25,2,1,4,22,2,6,7
X5ENTLOE5N,mutation,0.17084380241115005,0.4,0.25,2,0,4,20,2,5,6
BY7DBHY4WZ,crossover,0.17084380241115005,0.4,0.25,2,0,3,7,2,5,5
3X49GHGNH9,crossover,0.17084380241115005,0.4,0.25,2,0,3,6,2,5,3
OHUJ2TA917,crossover,0.07417990022744858,1.0,0.25,4,0,4,17,4,7,5
OA2BDFVDP1,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,13,3,7,5
B70X0VZCF4,mutation,0.1339745962155613,1.0,1.0,3,0,4,9,3,6,3
8I3A5QBKDZ,mutation,0.17084380241115005,0.4,0.25,2,0,3,9,2,5,5
3OAKXSZNMO,mutation,0.1339745962155613,1.0,1.0,3,0,4,9,3,6,4
ISWGIWTBX1,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,9,3,7,2
4IDZ42W13E,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,16,3,7,3
2JY55EK4LP,crossover,0.06458565330651467,1.0,0.0,2,0,3,14,2,7,3
RHEWM9FZ8L,crossover,0.0,1.0,0.0,4,0,4,8,4,7,7
X4R8DDTZ6F,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,4,7,3,7,5
XVYA9C6FNQ,crossover,0.06458565330651467,1.0,0.0,2,1,4,17,2,7,5
HBU6XBLYY5,crossover,0.17084380241115005,0.4,0.25,2,0,3,15,2,5,4
0LINTPXAFX,mutation,0.17084380241115005,0.4,0.25,3,1,4,13,3,5,4
R7RGRVFSIJ,mutation,0.09861218113400261,1.0,0.1428571428571429,3,0,3,13,3,5,4
GMXSF4JOR6,crossover,0.06458565330651467,1.0,0.0,3,0,3,12,3,8,3
E7OOD9P5P0,mutation,0.06458565330651467,1.0,0.0,2,0,3,12,2,7,3
YECKWHEEZH,crossover,0.06458565330651467,1.0,0.0,2,0,3,22,2,7,6
JDVM03P1Q4,mutation,0.06458565330651467,1.0,0.0,2,0,3,21,2,7,5
63C7LU44FC,crossover,0.06458565330651467,1.0,0.0,3,1,4,16,3,7,5
SY969EE6WP,mutation,0.06458565330651467,1.0,0.0,2,0,3,16,2,7,4
0NLTSO6WM4,mutation,0.06458565330651467,1.0,0.0,3,1,4,13,3,8,4
4K5OBWBIMW,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,4,12,3,7,4
99OC683KEN,crossover,0.06458565330651467,1.0,0.0,2,0,3,12,2,7,5
H162W9LCJO,mutation,0.06458565330651467,1.0,0.0,2,0,3,11,2,7,4
5J605BI9KV,crossover,0.1339745962155613,1.0,1.0,3,0,3,18,3,6,5
M4ML9XCWKP,crossover,0.17084380241115005,0.4,0.25,2,0,3,18,2,5,4
S34K4RQT77,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,4,15,3,7,6
JHUK7A3YV6,mutation,0.036375888340568485,1.0,0.1428571428571429,3,0,3,13,3,7,4
8HVLCSX2M8,mutation,0.036375888340568485,1.0,0.1428571428571429,3,0,4,10,3,7,6
OUVPPF7NPD,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,10,3,7,5
SG9SUUYZRJ,mutation,0.06458565330651467,1.0,0.0,3,1,4,18,3,7,3
M1XM0EB0LZ,crossover,0.1339745962155613,1.0,1.0,3,0,3,16,3,6,2
I8LDUUIW7Y,mutation,0.06458565330651467,1.0,0.0,3,1,3,10,3,7,2
DNVYP66XUO,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,8,3,7,2
7GR3PG77IS,crossover,0.17084380241115005,0.4,0.25,2,0,4,9,2,5,6
9P1BZ5Z6JD,crossover,0.17084380241115005,0.4,0.25,2,0,3,8,2,3,4
X18WX4N1ZO,crossover,0.1339745962155613,1.0,1.0,3,0,3,11,3,6,6
UPY4E6UF4S,crossover,0.17084380241115005,0.4,0.25,2,0,3,11,2,5,4
MPLR6Y5OOD,crossover,0.17084380241115005,0.4,0.25,2,1,4,13,2,6,2
2VGG0FXJRE,crossover,0.17084380241115005,0.4,0.25,2,0,3,12,2,5,1
1XHD7WIV8N,crossover,0.1339745962155613,1.0,1.0,3,0,4,19,3,6,5
NSTLYRDT8Z,crossover,0.09861218113400261,1.0,0.1428571428571429,3,0,3,17,3,5,4
FBXXN60WZU,crossover,0.0,1.0,0.0,4,0,4,9,4,7,6
590KCV0RMV,crossover,0.0,1.0,0.0,4,0,4,8,4,7,5
CDZEEVTN6Q,crossover,0.09861218113400261,1.0,0.1428571428571429,3,0,4,11,3,5,8
SOJXJX9288,crossover,0.17084380241115005,0.4,0.25,2,0,3,10,2,3,7
XEBZEDMDBF,mutation,0.1339745962155613,1.0,1.0,3,0,4,28,3,6,5
QQFOK701K1,mutation,0.17084380241115005,0.4,0.25,2,0,3,25,2,6,5
MONKYYEV2M,crossover,0.17084380241115005,0.4,0.25,3,1,4,16,3,5,7
1WFYFDAKPG,mutation,0.17084380241115005,0.4,0.25,3,1,3,13,3,5,7
MPF5SMBMF1,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,28,3,7,6
DL2U8NHVQF,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,21,3,7,5
DIJDZ2OSFE,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,17,3,7,4
A4QF6SVGRB,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,15,3,7,3
K7I5IXET0L,mutation,0.036375888340568485,1.0,0.1428571428571429,3,0,4,16,3,7,3
24OEPKVZ6K,crossover,0.036375888340568485,1.0,0.1428571428571429,3,0,3,15,3,7,4
O9RVPNADLF,mutation,0.17084380241115005,0.4,0.25,2,1,4,17,2,6,4
GHU11I2WNY,crossover,0.17084380241115005,0.4,0.25,2,0,4,15,2,6,3
PYAFXIGDVS,crossover,0.1339745962155613,1.0,1.0,3,0,3,12,3,6,5
2LCS36EAYJ,mutation,0.17084380241115005,0.4,0.25,2,0,3,12,2,5,4
YRVM8SGGV0,crossover,0.06458565330651467,1.0,0.0,2,0,3,20,2,7,9
MJ1OUT4VZP,crossover,0.06458565330651467,1.0,0.0,2,0,3,19,2,7,8
YRUO8ZLYNM,crossover,0.1339745962155613,1.0,1.0,3,1,3,30,3,6,7
6ZIVMLIFKX,mutation,0.17084380241115005,0.4,0.25,2,0,3,28,2,5,6
JU76ODVE1G,crossover,0.1339745962155613,1.0,1.0,3,0,4,29,3,6,6
UBRQ8CDCRG,crossover,0.17084380241115005,0.4,0.25,2,0,3,25,2,3,4
